year,artist,title
2006,MADONNA,Hung Up
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,FAITH HILL,Like We Never Loved At All
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,KEITH URBAN,Tonight I Wanna Cry
2006,WEEZER,Perfect Situation
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,DANIEL POWTER,Bad Day
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,GWEN STEFANI,Crash
2006,JUVENILE,Rodeo
2006,BON JOVI,Who Says You Can't Go Home
2006,SUGARLAND,Just Might (Make Me Believe)
2006,MIRANDA LAMBERT,Kerosene
2006,RELIENT K,Who I Am Hates Who I've Been
2006,MATISYAHU,King Without A Crown
2006,TEDDY GEIGER,For You I Will (Confidence)
2006,JUELZ SANTANA,Oh Yes
2006,KENNY CHESNEY,Living In Fast Forward
2006,THE PUSSYCAT DOLLS featuring WILL.I.AM,Beep
2006,YELLOWCARD,Lights And Sounds
2006,MICHAEL STIPE,In The Sun
2006,RIHANNA,If It's Lovin' That You Want
2006,ZAC EFRON,Get'cha Head In The Game
2006,ROB THOMAS,Ever The Same
2006,LITTLE BIG TOWN,Boondocks
2006,LIL' WAYNE,Fireman
2006,KIRK FRANKLIN,Looking For You
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,YOUNG JEEZY,My Hood
2006,BROOKS & DUNN,Believe
2006,TIM McGRAW,My Old Friend
2006,THE ALL-AMERICAN REJECTS,Move Along
2006,RIHANNA,SOS
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,RASCAL FLATTS,What Hurts The Most
2006,D4L,Betcha Can't Do It Like Me
2006,BLAKE SHELTON,Nobody But Me
2006,SARA EVANS,Cheatin'
2006,GEORGE STRAIT,She Let Herself Go
2006,GWEN STEFANI,Luxurious
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,KANYE WEST featuring LUPE FIASCO,Touch The Sky
2006,SAVING JANE,Girl Next Door
2006,ZAC EFFRON & VANESSA ANNE HUDGENS,Start Of Something New
2006,TREY SONGZ,Gotta Go
2006,LUCAS GABREEL & ASHLEY TISDALE,What I've Been Looking For
2006,HEATHER HEADLEY,In My Mind
2006,COLDPLAY,Talk
2006,HIGH SCHOOL MUSICAL CAST,We're All In This Together
2006,THE FRAY,Over My Head (Cable Car)
2006,NICKELBACK,Animals
2006,LIL' ROB,Bring Out The Freak In You
2006,BEYONCE featuring SLIM THUG,Check On It
2006,JAMES BLUNT,You're Beautiful
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,MARY J. BLIGE,Be Without You
2006,T-PAIN featuring MIKE JONES,I'm N Luv (Wit A Stripper)
2006,NE-YO,So Sick
2006,CHRIS BROWN,Yo (Excuse Me Miss)
2006,JAMIE FOXX featuring LUDACRIS,Unpredictable
2006,EMINEM featuring NATE DOGG,Shake That
2006,NATASHA BEDINGFIELD,Unwritten
2006,CHRIS BROWN,Run It!
2006,THE PUSSYCAT DOLLS,Stickwitu
2006,ALL-AMERICAN REJECTS,Dirty Little Secret
2006,FALL OUT BOY,"Dance, Dance"
2006,KELLY CLARKSON,Because Of You
2006,JUELZ SANTANA,There It Go! (The Whistle Song)
2006,RAY J,One Wish
2006,SEAN PAUL,Temperature
2006,ZAC EFRON & VANESSA ANNE HUDGENS,Breaking Free
2006,MARIAH CAREY,Don't Forget About Us
2006,D4L,Laffy Taffy
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,DEM FRANCHIZE BOYS featuring LIL PEANUT & CHARLAY,"Lean Wit It, Rock Wit It"
2006,NICKELBACK,Photograph
2006,BLACK EYED PEAS,My Humps
2006,THE BLACK EYED PEAS,Pump It
2006,CASCADA,Everytime We Touch
2006,ASHLEE SIMPSON,L.O.V.E.
2006,CARRIE UNDERWOOD,"Jesus, Take The Wheel"
2006,FALL OUT BOY,"Sugar, We're Goin' Down"
2006,BUSTA RHYMES,Touch It
2006,TRACE ADKINS,Honky Tonk Badonkadonk
2006,KEYSHIA COLE,Love
2006,LIFEHOUSE,You & Me
2006,"DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW",I Think They Like Me
2006,GORILLAZ / DE LA SOUL,Feel Good Inc
2006,EMINEM,When I'm Gone
2006,DADDY YANKEE,Rompe
2006,SEAN PAUL,We Be Burnin'
2006,ZAC EFRON,Get'cha Head In The Game
2006,KELLY CLARKSON,Walk Away
2006,THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG,Stay Fly
2006,BRAD PAISLEY featuring DOLLY PARTON,When I Get Where I'm Going
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,T-PAIN,I'm Sprung
2006,BOW WOW featuring J-KWON & JERMAINE DUPRI,Fresh Azimiz
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,JOSH TURNER,Your Man
2006,YELLOWCARD,Lights And Sounds
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,FAITH HILL,Like We Never Loved At All
2006,LUCAS GABREEL & ASHLEY TISDALE,What I've Been Looking For
2006,GOO GOO DOLLS,Better Days
2006,WEEZER,Perfect Situation
2006,LIL' WAYNE,Fireman
2006,ZAC EFFRON & VANESSA ANNE HUDGENS,Start Of Something New
2006,JUVENILE,Rodeo
2006,HIGH SCHOOL MUSICAL CAST,We're All In This Together
2006,RIHANNA,If It's Lovin' That You Want
2006,BUBBA SPARXXX featuring YING YANG TWINS & MR. COLLIPARK,Ms. New Booty
2006,KEITH URBAN,Tonight I Wanna Cry
2006,JUELZ SANTANA,Oh Yes
2006,MADONNA,Hung Up
2006,RELIENT K,Who I Am Hates Who I've Been
2006,MIRANDA LAMBERT,Kerosene
2006,LITTLE BIG TOWN,Boondocks
2006,SUGARLAND,Just Might (Make Me Believe)
2006,MATISYAHU,King Without A Crown
2006,P.O.D.,Goodbye For Now
2006,BON JOVI,Who Says You Can't Go Home
2006,HIGH SCHOOL MUSICAL CAST,Stick To The Status Quo
2006,JACK JOHNSON,Upside Down
2006,GWEN STEFANI,Crash
2006,KENNY CHESNEY,Living In Fast Forward
2006,THE PUSSYCAT DOLLS featuring WILL.I.AM,Beep
2006,TRINA featuring KELLY ROWLAND,Here We Go
2006,BROOKS & DUNN,Believe
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,ROB THOMAS,Ever The Same
2006,TIM McGRAW,My Old Friend
2006,KIRK FRANKLIN,Looking For You
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,GEORGE STRAIT,She Let Herself Go
2006,THE ALL-AMERICAN REJECTS,Move Along
2006,GWEN STEFANI,Luxurious
2006,LUCAS GABREEL & ASHLEY TISDALE,Bop To The Top
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,YOUNG JEEZY,My Hood
2006,TEDDY GEIGER,For You I Will (Confidence)
2006,SARA EVANS,Cheatin'
2006,SYSTEM OF A DOWN,Hypnotize
2006,JOE NICHOLS,Tequila Makes Her Clothes Fall Off
2006,HEATHER HEADLEY,In My Mind
2006,TREY SONGZ,Gotta Go
2006,AVENGED SEVENFOLD,Bat Country
2006,RASCAL FLATTS,What Hurts The Most
2006,BLAKE SHELTON,Nobody But Me
2006,D4L,Betcha Can't Do It Like Me
2006,JAMES BLUNT,Goodbye My Lover
2006,BEYONCE featuring SLIM THUG,Check On It
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,MARY J. BLIGE,Be Without You
2006,ZAC EFRON & VANESSA ANNE HUDGENS,Breaking Free
2006,JAMES BLUNT,You're Beautiful
2006,NE-YO,So Sick
2006,CHRIS BROWN,Run It!
2006,JAMIE FOXX featuring LUDACRIS,Unpredictable
2006,THE PUSSYCAT DOLLS,Stickwitu
2006,NATASHA BEDINGFIELD,Unwritten
2006,CHRIS BROWN,Yo (Excuse Me Miss)
2006,T-PAIN featuring MIKE JONES,I'm N Luv (Wit A Stripper)
2006,ALL-AMERICAN REJECTS,Dirty Little Secret
2006,JUELZ SANTANA,There It Go! (The Whistle Song)
2006,FALL OUT BOY,"Dance, Dance"
2006,KELLY CLARKSON,Because Of You
2006,MARIAH CAREY,Don't Forget About Us
2006,EMINEM featuring NATE DOGG,Shake That
2006,RAY J,One Wish
2006,D4L,Laffy Taffy
2006,NICKELBACK,Photograph
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,ZAC EFRON,Get'cha Head In The Game
2006,SEAN PAUL,Temperature
2006,BLACK EYED PEAS,My Humps
2006,CARRIE UNDERWOOD,"Jesus, Take The Wheel"
2006,ASHLEE SIMPSON,L.O.V.E.
2006,ZAC EFFRON & VANESSA ANNE HUDGENS,Start Of Something New
2006,FALL OUT BOY,"Sugar, We're Goin' Down"
2006,THE BLACK EYED PEAS,Pump It
2006,"DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW",I Think They Like Me
2006,CASCADA,Everytime We Touch
2006,DEM FRANCHIZE BOYS featuring LIL PEANUT & CHARLAY,"Lean Wit It, Rock Wit It"
2006,HIGH SCHOOL MUSICAL CAST,We're All In This Together
2006,LUCAS GABREEL & ASHLEY TISDALE,What I've Been Looking For
2006,TRACE ADKINS,Honky Tonk Badonkadonk
2006,LIFEHOUSE,You & Me
2006,EMINEM,When I'm Gone
2006,THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG,Stay Fly
2006,GORILLAZ / DE LA SOUL,Feel Good Inc
2006,SEAN PAUL,We Be Burnin'
2006,BUSTA RHYMES,Touch It
2006,HIGH SCHOOL MUSICAL CAST,Stick To The Status Quo
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,T-PAIN,I'm Sprung
2006,YOUNG JEEZY featuring AKON,Soul Survivor
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,P.O.D.,Goodbye For Now
2006,KEYSHIA COLE,Love
2006,DADDY YANKEE,Rompe
2006,YELLOWCARD,Lights And Sounds
2006,BRAD PAISLEY featuring DOLLY PARTON,When I Get Where I'm Going
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,BOW WOW featuring J-KWON & JERMAINE DUPRI,Fresh Azimiz
2006,LIL' WAYNE,Fireman
2006,KELLY CLARKSON,Walk Away
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,RIHANNA,If It's Lovin' That You Want
2006,MADONNA,Hung Up
2006,FAITH HILL,Like We Never Loved At All
2006,JOSH TURNER,Your Man
2006,LUCAS GABREEL & ASHLEY TISDALE,Bop To The Top
2006,GOO GOO DOLLS,Better Days
2006,WEEZER,Perfect Situation
2006,JUVENILE,Rodeo
2006,LITTLE BIG TOWN,Boondocks
2006,ZAC EFRON & VANESSA ANNE HUDGENS,What I've Been Looking For (Reprise)
2006,TRINA featuring KELLY ROWLAND,Here We Go
2006,KEITH URBAN,Tonight I Wanna Cry
2006,RELIENT K,Who I Am Hates Who I've Been
2006,MIRANDA LAMBERT,Kerosene
2006,VANESSA ANNE HUDGENS,When There Was Me And You
2006,GWEN STEFANI,Luxurious
2006,SUGARLAND,Just Might (Make Me Believe)
2006,GAVIN DeGRAW,We Belong Together
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,GEORGE STRAIT,She Let Herself Go
2006,BUBBA SPARXXX featuring YING YANG TWINS & MR. COLLIPARK,Ms. New Booty
2006,JUELZ SANTANA,Oh Yes
2006,JACK JOHNSON,Upside Down
2006,TIM McGRAW,My Old Friend
2006,DEATH CAB FOR CUTIE,Soul Meets Body
2006,JOE NICHOLS,Tequila Makes Her Clothes Fall Off
2006,BON JOVI,Who Says You Can't Go Home
2006,KENNY CHESNEY,Living In Fast Forward
2006,MATISYAHU,King Without A Crown
2006,BROOKS & DUNN,Believe
2006,KIRK FRANKLIN,Looking For You
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,AVENGED SEVENFOLD,Bat Country
2006,KANYE WEST featuring ADAM LEVINE,Hear 'Em Say
2006,SYSTEM OF A DOWN,Hypnotize
2006,TREY SONGZ,Gotta Go
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,GWEN STEFANI,Crash
2006,SARA EVANS,Cheatin'
2006,THE PUSSYCAT DOLLS featuring WILL.I.AM,Beep
2006,ROB THOMAS,Ever The Same
2006,KEYSHIA COLE,I Should Have Cheated
2006,THE ALL-AMERICAN REJECTS,Move Along
2006,BEYONCE featuring SLIM THUG,Check On It
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,CHRIS BROWN,Run It!
2006,MARY J. BLIGE,Be Without You
2006,THE PUSSYCAT DOLLS,Stickwitu
2006,JUELZ SANTANA,There It Go! (The Whistle Song)
2006,MARIAH CAREY,Don't Forget About Us
2006,JAMES BLUNT,You're Beautiful
2006,ALL-AMERICAN REJECTS,Dirty Little Secret
2006,D4L,Laffy Taffy
2006,FALL OUT BOY,"Dance, Dance"
2006,NE-YO,So Sick
2006,NICKELBACK,Photograph
2006,NATASHA BEDINGFIELD,Unwritten
2006,KELLY CLARKSON,Because Of You
2006,RAY J,One Wish
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,JAMIE FOXX featuring LUDACRIS,Unpredictable
2006,CHRIS BROWN,Yo (Excuse Me Miss)
2006,BLACK EYED PEAS,My Humps
2006,T-PAIN featuring MIKE JONES,I'm N Luv (Wit A Stripper)
2006,ASHLEE SIMPSON,L.O.V.E.
2006,EMINEM featuring NATE DOGG,Shake That
2006,FALL OUT BOY,"Sugar, We're Goin' Down"
2006,EMINEM,When I'm Gone
2006,GAVIN DeGRAW,We Belong Together
2006,CARRIE UNDERWOOD,"Jesus, Take The Wheel"
2006,"DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW",I Think They Like Me
2006,SEAN PAUL,Temperature
2006,THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG,Stay Fly
2006,SEAN PAUL,We Be Burnin'
2006,LIFEHOUSE,You & Me
2006,THE BLACK EYED PEAS,Pump It
2006,TRACE ADKINS,Honky Tonk Badonkadonk
2006,YOUNG JEEZY featuring AKON,Soul Survivor
2006,CASCADA,Everytime We Touch
2006,T-PAIN,I'm Sprung
2006,WEEZER,Beverly Hills
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,GORILLAZ / DE LA SOUL,Feel Good Inc
2006,THE PUSSYCAT DOLLS featuring BUSTA RHYMES,Don't Cha
2006,LIL' WAYNE,Fireman
2006,DADDY YANKEE,Rompe
2006,GREEN DAY,Wake Me Up When September Ends
2006,MADONNA,Hung Up
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,RIHANNA,If It's Lovin' That You Want
2006,MARIAH CAREY,We Belong Together
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,DEM FRANCHIZE BOYS featuring LIL PEANUT & CHARLAY,"Lean Wit It, Rock Wit It"
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,GWEN STEFANI,Luxurious
2006,TRINA featuring KELLY ROWLAND,Here We Go
2006,WEEZER,Perfect Situation
2006,BOW WOW featuring J-KWON & JERMAINE DUPRI,Fresh Azimiz
2006,BUSTA RHYMES,Touch It
2006,BRAD PAISLEY featuring DOLLY PARTON,When I Get Where I'm Going
2006,JACK JOHNSON,Upside Down
2006,FAITH HILL,Like We Never Loved At All
2006,LITTLE BIG TOWN,Boondocks
2006,GOO GOO DOLLS,Better Days
2006,RELIENT K,Who I Am Hates Who I've Been
2006,JUVENILE,Rodeo
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,DEATH CAB FOR CUTIE,Soul Meets Body
2006,KELLY CLARKSON,Walk Away
2006,KEITH URBAN,Tonight I Wanna Cry
2006,GEORGE STRAIT,She Let Herself Go
2006,DIERKS BENTLEY,Come A Little Closer
2006,MIRANDA LAMBERT,Kerosene
2006,KANYE WEST featuring ADAM LEVINE,Hear 'Em Say
2006,JOE NICHOLS,Tequila Makes Her Clothes Fall Off
2006,JOSH TURNER,Your Man
2006,SUGARLAND,Just Might (Make Me Believe)
2006,AVENGED SEVENFOLD,Bat Country
2006,YELLOWCARD,Lights And Sounds
2006,ASHLEE SIMPSON,Boyfriend
2006,KEYSHIA COLE,I Should Have Cheated
2006,SYSTEM OF A DOWN,Hypnotize
2006,TIM McGRAW,My Old Friend
2006,TREY SONGZ,Gotta Go
2006,KEYSHIA COLE,Love
2006,KIRK FRANKLIN,Looking For You
2006,ALICIA KEYS,Unbreakable
2006,BROOKS & DUNN,Believe
2006,ZAC EFRON & VANESSA ANNE HUDGENS,Breaking Free
2006,BUBBA SPARXXX featuring YING YANG TWINS & MR. COLLIPARK,Ms. New Booty
2006,BON JOVI,Who Says You Can't Go Home
2006,KORN,Twisted Transistor
2006,BON JOVI,Have A Nice Day
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,THE PUSSYCAT DOLLS featuring WILL.I.AM,Beep
2006,JUELZ SANTANA,Oh Yes
2006,KENNY CHESNEY,Living In Fast Forward
2006,SARA EVANS,Cheatin'
2006,CHRIS CAGLE,Miss Me Baby
2006,MATISYAHU,King Without A Crown
2006,ROB THOMAS,Ever The Same
2006,ZAC EFRON,Get'cha Head In The Game
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,BEYONCE featuring SLIM THUG,Check On It
2006,CHRIS BROWN,Run It!
2006,MARIAH CAREY,Don't Forget About Us
2006,THE PUSSYCAT DOLLS,Stickwitu
2006,JUELZ SANTANA,There It Go! (The Whistle Song)
2006,D4L,Laffy Taffy
2006,NICKELBACK,Photograph
2006,ALL-AMERICAN REJECTS,Dirty Little Secret
2006,MARY J. BLIGE,Be Without You
2006,RAY J,One Wish
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,FALL OUT BOY,"Dance, Dance"
2006,KELLY CLARKSON,Because Of You
2006,JAMES BLUNT,You're Beautiful
2006,NE-YO,So Sick
2006,BLACK EYED PEAS,My Humps
2006,THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG,Stay Fly
2006,JAMIE FOXX featuring LUDACRIS,Unpredictable
2006,EMINEM,When I'm Gone
2006,FALL OUT BOY,"Sugar, We're Goin' Down"
2006,"DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW",I Think They Like Me
2006,YOUNG JEEZY featuring AKON,Soul Survivor
2006,SEAN PAUL,We Be Burnin'
2006,CARRIE UNDERWOOD,"Jesus, Take The Wheel"
2006,WEEZER,Beverly Hills
2006,T-PAIN,I'm Sprung
2006,NATASHA BEDINGFIELD,Unwritten
2006,LIFEHOUSE,You & Me
2006,CHRIS BROWN,Yo (Excuse Me Miss)
2006,T-PAIN featuring MIKE JONES,I'm N Luv (Wit A Stripper)
2006,TRACE ADKINS,Honky Tonk Badonkadonk
2006,ASHLEE SIMPSON,L.O.V.E.
2006,EMINEM featuring NATE DOGG,Shake That
2006,THE BLACK EYED PEAS,Pump It
2006,TRINA featuring KELLY ROWLAND,Here We Go
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,GAVIN DeGRAW,We Belong Together
2006,THE PUSSYCAT DOLLS featuring BUSTA RHYMES,Don't Cha
2006,GORILLAZ / DE LA SOUL,Feel Good Inc
2006,GREEN DAY,Wake Me Up When September Ends
2006,LIL' WAYNE,Fireman
2006,MADONNA,Hung Up
2006,MARIAH CAREY,We Belong Together
2006,CASCADA,Everytime We Touch
2006,GWEN STEFANI,Luxurious
2006,RIHANNA,If It's Lovin' That You Want
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,SEAN PAUL,Temperature
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,DADDY YANKEE,Rompe
2006,LITTLE BIG TOWN,Boondocks
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,WEEZER,Perfect Situation
2006,FAITH HILL,Like We Never Loved At All
2006,BRAD PAISLEY featuring DOLLY PARTON,When I Get Where I'm Going
2006,GEORGE STRAIT,She Let Herself Go
2006,KANYE WEST featuring ADAM LEVINE,Hear 'Em Say
2006,GOO GOO DOLLS,Better Days
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,DIERKS BENTLEY,Come A Little Closer
2006,JOE NICHOLS,Tequila Makes Her Clothes Fall Off
2006,RELIENT K,Who I Am Hates Who I've Been
2006,KEYSHIA COLE,I Should Have Cheated
2006,BOW WOW featuring J-KWON & JERMAINE DUPRI,Fresh Azimiz
2006,BUSTA RHYMES,Touch It
2006,DEM FRANCHIZE BOYS featuring LIL PEANUT & CHARLAY,"Lean Wit It, Rock Wit It"
2006,JUVENILE,Rodeo
2006,JACK JOHNSON,Upside Down
2006,ALICIA KEYS,Unbreakable
2006,KEITH URBAN,Tonight I Wanna Cry
2006,TREY SONGZ,Gotta Go
2006,MIRANDA LAMBERT,Kerosene
2006,SUGARLAND,Just Might (Make Me Believe)
2006,SYSTEM OF A DOWN,Hypnotize
2006,JOSH TURNER,Your Man
2006,AVENGED SEVENFOLD,Bat Country
2006,KELLY CLARKSON,Walk Away
2006,TIM McGRAW,My Old Friend
2006,DEATH CAB FOR CUTIE,Soul Meets Body
2006,ASHLEE SIMPSON,Boyfriend
2006,CHRIS CAGLE,Miss Me Baby
2006,KIRK FRANKLIN,Looking For You
2006,KENNY CHESNEY,Who You'd Be Today
2006,BON JOVI,Have A Nice Day
2006,BROOKS & DUNN,Believe
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,KORN,Twisted Transistor
2006,ROB THOMAS,Ever The Same
2006,FOO FIGHTERS,DOA
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,SARA EVANS,Cheatin'
2006,GARTH BROOKS,Good Ride Cowboy
2006,SHINEDOWN,Save Me
2006,KENNY CHESNEY,Living In Fast Forward
2006,TWISTA featuring PITBULL,Hit The Floor
2006,YOUNG JEEZY,My Hood
2006,BON JOVI,Who Says You Can't Go Home
2006,JUELZ SANTANA,Oh Yes
2006,BLAKE SHELTON,Nobody But Me
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,CHRIS BROWN,Run It!
2006,BEYONCE featuring SLIM THUG,Check On It
2006,MARIAH CAREY,Don't Forget About Us
2006,NICKELBACK,Photograph
2006,D4L,Laffy Taffy
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,THE PUSSYCAT DOLLS,Stickwitu
2006,ALL-AMERICAN REJECTS,Dirty Little Secret
2006,JUELZ SANTANA,There It Go! (The Whistle Song)
2006,BLACK EYED PEAS,My Humps
2006,FALL OUT BOY,"Dance, Dance"
2006,RAY J,One Wish
2006,KELLY CLARKSON,Because Of You
2006,MARY J. BLIGE,Be Without You
2006,FALL OUT BOY,"Sugar, We're Goin' Down"
2006,JAMES BLUNT,You're Beautiful
2006,YOUNG JEEZY featuring AKON,Soul Survivor
2006,THREE 6 MAFIA featuring YOUNG BUCK & EIGHTBALL & MJG,Stay Fly
2006,WEEZER,Beverly Hills
2006,"DEM FRANCHIZE BOYZ feat JERMAINE DUPRI, DA BRAT & BOW WOW",I Think They Like Me
2006,SEAN PAUL,We Be Burnin'
2006,EMINEM,When I'm Gone
2006,T-PAIN,I'm Sprung
2006,LIFEHOUSE,You & Me
2006,NE-YO,So Sick
2006,JAMIE FOXX featuring LUDACRIS,Unpredictable
2006,GREEN DAY,Wake Me Up When September Ends
2006,CARRIE UNDERWOOD,"Jesus, Take The Wheel"
2006,MADONNA,Hung Up
2006,GORILLAZ / DE LA SOUL,Feel Good Inc
2006,NATASHA BEDINGFIELD,Unwritten
2006,THE PUSSYCAT DOLLS featuring BUSTA RHYMES,Don't Cha
2006,TRACE ADKINS,Honky Tonk Badonkadonk
2006,TRINA featuring KELLY ROWLAND,Here We Go
2006,ASHLEE SIMPSON,L.O.V.E.
2006,LIL' WAYNE,Fireman
2006,GWEN STEFANI,Luxurious
2006,MARIAH CAREY,We Belong Together
2006,THE BLACK EYED PEAS,Pump It
2006,RIHANNA,If It's Lovin' That You Want
2006,PURPLE RIBBON ALL-STARS,Kryptonite (I'm On It)
2006,CHAMILLIONAIRE featuring LIL' FLIP,Turn It Up
2006,BILLY CURRINGTON,Must Be Doin' Somethin' Right
2006,KANYE WEST featuring ADAM LEVINE,Hear 'Em Say
2006,LITTLE BIG TOWN,Boondocks
2006,MARIAH CAREY,Shake It Off
2006,T-PAIN featuring MIKE JONES,I'm N Luv (Wit A Stripper)
2006,CASCADA,Everytime We Touch
2006,EMINEM featuring NATE DOGG,Shake That
2006,JOE NICHOLS,Tequila Makes Her Clothes Fall Off
2006,LUDACRIS & FIELD MOB featuring JAMIE FOXX,Georgia
2006,GOO GOO DOLLS,Better Days
2006,FAITH HILL,Like We Never Loved At All
2006,ASHLEE SIMPSON,Boyfriend
2006,"THE NOTORIOUS B.I.G. feat DIDDY, NELLY, JAGGED EDGE & AVERY",Nasty Girl
2006,WEEZER,Perfect Situation
2006,DIERKS BENTLEY,Come A Little Closer
2006,CHRIS BROWN,Yo (Excuse Me Miss)
2006,KEYSHIA COLE,I Should Have Cheated
2006,GEORGE STRAIT,She Let Herself Go
2006,ALICIA KEYS,Unbreakable
2006,SYSTEM OF A DOWN,Hypnotize
2006,DADDY YANKEE,Rompe
2006,BRAD PAISLEY featuring DOLLY PARTON,When I Get Where I'm Going
2006,RELIENT K,Who I Am Hates Who I've Been
2006,AVENGED SEVENFOLD,Bat Country
2006,TWISTA featuring TREY SONGZ,Girl Tonite
2006,BON JOVI,Have A Nice Day
2006,DEATH CAB FOR CUTIE,Soul Meets Body
2006,BOW WOW featuring J-KWON & JERMAINE DUPRI,Fresh Azimiz
2006,JUVENILE,Rodeo
2006,50 CENT,Window Shopper
2006,SEAN PAUL,Temperature
2006,BUSTA RHYMES,Touch It
2006,KENNY CHESNEY,Who You'd Be Today
2006,MIRANDA LAMBERT,Kerosene
2006,CHRIS CAGLE,Miss Me Baby
2006,KORN,Twisted Transistor
2006,KEITH URBAN,Tonight I Wanna Cry
2006,SUGARLAND,Just Might (Make Me Believe)
2006,KIRK FRANKLIN,Looking For You
2006,TREY SONGZ,Gotta Go
2006,CAST OF RENT,Seasons Of Love
2006,TIM McGRAW,My Old Friend
2006,JOSH TURNER,Your Man
2006,KEITH URBAN,Better Life
2006,FOO FIGHTERS,DOA
2006,GARTH BROOKS,Good Ride Cowboy
2006,BROOKS & DUNN,Believe
2006,DEM FRANCHIZE BOYS featuring LIL PEANUT & CHARLAY,"Lean Wit It, Rock Wit It"
2006,ROB THOMAS,Ever The Same
2006,TOBY KEITH,Get Drunk And Be Somebody
2006,SHINEDOWN,Save Me
2006,RASCAL FLATTS,Skin (Sarabeth)
2006,SEETHER,Remedy
2006,KELLY CLARKSON,Walk Away
2006,YOUNG JEEZY,My Hood
2006,TWISTA featuring PITBULL,Hit The Floor
2006,MONTGOMERY GENTRY,She Don't Tell Me To
2006,D4L,Laffy Taffy
2006,CHRIS BROWN,Run It!
2006,NICKELBACK,Photograph
2006,KANYE WEST featuring JAMIE FOXX,Gold Digger
2006,"NELLY featuring PAUL WALL, ALI & GIPP",Grillz
2006,BLACK EYED PEAS,My Humps
2006,MARIAH CAREY,Don't Forget About Us
2006,THE PUSSYCAT DOLLS,Stickwitu
